Date,AGG,BNDX,COPX,DBA,DBC,EEM,EFA,EWA,EWC,EWG,EWJ,EWQ,EWU,EWZ,FXE,FXY,GLD,HYG,IEF,INDA,IWM,LQD,MCHI,MDY,QQQ,SHY,SLV,SPY,TIP,TLT,UNG,USO,UUP,VNQ,VXX,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2022-03-19,-0.018674598847641777,-0.011421879520148738,0.056664839373705644,0.028260882306691763,0.05642224965095668,-0.006857788224996363,-0.00013537732833941756,0.03104276813668725,0.020157374040484465,-0.02097252730613812,0.0075194779361900405,-0.008845830726504831,0.015476575322808979,0.08409675674458934,-0.006555073629839466,-0.02573482176456862,0.01703205164677241,-0.014769733557402139,-0.027796264037113046,-0.011236055770478742,-0.005564038434594972,-0.021072460633954727,-0.03643488422538367,0.005636496235287786,0.022115429267455952,-0.006220876995332449,0.019785552284785058,0.021314455805006405,-0.014066444334577783,-0.03647845370981898,0.1238300426512174,0.07855754060483469,0.0060767285072930045,-0.0015988373805475252,0.007968199924551443,0.036379892672980724,0.06383610340714693,0.013245336676587569,0.008520934785982964,0.020109691997013148,0.01139202216131029,0.027440801101001572,-0.005269935998642171,0.008104127507574199
2022-03-26,0.006107344833687851,0.001721034480115141,0.004937292515074708,-0.023188244704566586,-0.034841438561139436,0.01869225232461131,0.007159553897391897,0.007144260614121232,-0.009157370648829113,0.010541243508167581,-0.012994550192346941,0.021268351474040426,0.0020651824483198166,0.03775034968559693,0.005969752957976127,-0.0036562951753996487,-0.015917241349926566,0.007717042789999958,0.00535886296648377,0.02587694382700244,0.00897405911929474,0.015143815265067513,0.030788698953913268,-0.0008907248139578933,0.008168474306333535,-0.0022826851124392003,-0.03202349720677239,0.0005079921766693469,-0.01499774554088624,0.02850307342354398,0.021822754210552544,-0.08487435790545322,-0.002653965256490922,0.04468509196402224,-0.006768891916168995,0.0014040137001368339,-0.012173849333081922,-0.02954301828606101,-0.011637704863766685,0.0033619362607208857,0.02575393750088792,0.043351304118153286,0.01623727944549024,0.011682121123810184
2022-04-02,-0.017608671306965352,-0.011389345728921961,-0.02735147150775108,0.027672493594758502,0.01850848559105635,-0.021359566333674123,-0.019024713072300154,-0.0056359496155022355,-0.008238612246955952,-0.03268495482823929,-0.04120557796460305,-0.04241333857429465,0.007926044959698673,-0.033249816795654696,-0.016230039833125424,-0.014494997654805001,0.010915149585347877,-0.017019897826585202,-0.022593919579633127,0.00986095082375312,-0.04785859328231361,-0.03054124879615893,-0.028531092045719235,-0.03447038371916489,-0.03572805424710201,-0.0005308821239913188,0.003511852803532088,-0.011882652252840211,-0.005505399004785746,-0.05487258656449997,0.10340076835311139,-0.0008092468621789307,0.012450523015647101,-0.006356200668972569,-0.014487199242738145,-0.006758243456095869,0.03154999993961766,-0.008671631083425183,-0.025573909876637425,-0.03892790923607512,0.02664765050971965,0.019153212336035147,0.033894284172239816,-0.03153435686296271
2022-04-09,-0.0072834743893918225,-0.006599374869124724,0.014637020293571891,0.009795261333016482,0.05035726907666912,-0.015702230707938723,-0.012007633347431478,-0.005667893663651476,-0.005278399754778274,-0.018958029296859635,-0.017483261617640366,0.0037985199030182385,-0.0029283874107006677,-0.01651160324353331,-0.005469135433742588,-0.012286455341983967,0.014062731293107651,0.0,-0.006840163180514521,-0.0265150237249747,0.005493798287561502,-0.015650752453576264,-0.018972209365487686,0.004142028225711534,-0.03118428397852913,0.0014438648406867951,0.03530283565854537,-0.022093603268438226,-0.0037892144562861538,-0.03555099796441983,0.147467342047097,0.07108664935511218,0.005981397729994764,-0.009518648411224188,0.012887802054078863,0.006533696844967998,0.004015403723950078,-0.02674679370312723,0.003407829922291826,-0.03859359714485053,0.0015230017007916922,-0.01136914745786117,-0.029774371745496766,-0.006035664174386487
2022-04-16,-0.00995590109263124,-0.0062508093242076065,-0.11745764632491211,-0.010690541245278932,-0.0343926061221082,-0.042726743353614094,-0.021756744980782502,-0.04257609180423669,-0.03853541626529412,-0.002948725799358942,-0.02584478359348925,-0.003505870940295929,-0.033395948040339546,-0.06920393274935156,-0.0027957919181824716,-0.02104762894041674,-0.020586460491946484,-0.012288671089079948,-0.006790303389290829,-0.010353416686797578,-0.03207319205044361,-0.017133185544422263,-0.07391633558623659,-0.01745806519109793,-0.03926219766588864,-0.003613270271301888,-0.05790518221289976,-0.027206057015853605,0.002061247034141553,-0.0063137542153864955,-0.12022740828965388,-0.04183317424585764,0.008166368564371473,0.00933651870198236,0.045373440235255365,-0.03799097443321938,-0.04678829251045998,-0.019710562087642707,-0.015224306967688497,-0.024576673014216,0.0050607254328320405,-0.0244791617003182,-0.036506773960481985,-0.014567538496083136
2022-04-23,-0.0006801767488660671,-0.003927049398048085,-0.023693231620477793,-0.01171188723805415,0.013899457930209965,0.0,-0.026311737800651713,-0.02847593358530349,-0.030043612085374843,-0.04068355675969308,-0.00510874666655806,-0.03635653615204974,-0.020834003311497033,-0.058666187016408786,-0.022857227488210567,-0.009652647660952215,-0.018925478933911284,-0.009253027232003122,0.0006810096705071158,-0.012750600497570673,-0.04094527185106476,-0.0072563742192655895,0.03982323583237955,-0.03214354570937837,-0.03805362243188277,0.00024155154086003507,-0.05860955312323813,-0.03351003407106882,-0.0028867648841619025,-0.004510770763724179,0.09651086677117678,0.011077276190494714,0.019041114175474497,-0.05448217832250921,0.0579441499121061,-0.008315383486155504,-0.013875494413911097,-0.04698093755279633,-0.03399614922327581,-0.011669827024559399,-0.02039840620502793,-0.04110248909690558,-0.025611319761536137,-0.07644713724091277
2022-04-30,-0.012717582411015477,-0.011078463452715499,-0.05281927633308342,-0.010476026240086892,0.027585348501103675,-0.03481327694128625,-0.020161123332949678,-0.02013635419051257,-0.00622693007222414,-0.022944920089239415,0.0012354261647347143,-0.02023387343814764,-0.022226686855800412,-0.04461819471588542,-0.000613662821767457,-0.005836567073040612,-0.00845806129581401,-0.012042238887224,-0.01687126364220422,-0.03592647768783411,-0.012896966179937411,-0.016024862692042046,-0.06003022139137031,-0.007685614963246962,-0.012851722443868977,-0.0002415515408600968,-0.01822597507734027,-0.0016031113445880332,-0.02416011927709936,-0.049598334727744664,0.1018343169064047,0.06242208881144663,0.005065165483271628,-0.03964438252994417,-0.02336723348265471,-0.005897355828971142,0.09839038465569827,0.0066428058256727445,0.003986085458037807,-0.006028661074302051,-0.011920391998336466,0.013243672038946927,-0.003921890077982183,-0.029469651902075473
2022-05-07,0.010972786190683988,0.012022841434611365,-0.06865427390100186,0.015447783930167535,-0.009586412926094294,-0.010808372449627394,-0.004170964561355681,-0.019279550082805165,-0.025304010150383843,0.014062862225375459,-0.006548104937655894,0.004326479829795821,-0.0019011133193070208,0.017397201586937874,-0.013811977551242348,0.0091566073356334,-0.03852778916073289,-0.006211957609048693,0.016140569381884025,-0.039486733674761826,-0.02501193258634104,0.009810661601653094,0.016694831292848218,-0.019263026779228448,-0.023921328161936414,0.0036632333723336176,-0.06189598951401864,-0.023664826143077418,0.012252507134723685,0.021819281795695006,-0.0522825206518174,-0.010403355498536703,0.009339173485439783,-0.03172940554604721,-0.0414840931179244,-0.0244296793804841,-0.026147104167067312,-0.03545115801850631,-0.02566131769632533,-0.03408044138737116,0.0029936365224600353,-0.010860998049366813,-0.009133959558742041,-0.037560243551584584
2022-05-14,0.006321229203725741,-0.002363295113958101,0.07390658495454869,0.002701562064058269,-0.0025005251175707773,0.01592589049854275,0.01157621193196971,0.017202050190897142,0.0085979518682636,0.011953034229465916,0.013579345886430854,0.0076793288579669276,0.017293408761398378,0.05282870530814353,0.014425640373009752,0.01153378592181293,0.019013574188689864,-0.004567236893860533,0.011916006295363527,0.012034972378239622,-0.011238176942541641,0.006872788132878574,0.028963792020313326,-0.01899788472097409,-0.04490979581477483,0.0010822963151902074,0.0329226808108707,-0.030557905182875364,-0.0009270993617444691,0.021579414152823773,0.05408722199701283,0.004541869292840947,-0.015493010941592155,-0.020354414386232637,-0.036068202160498,-0.000848963672157739,0.01218106658414203,-0.01836032052947941,-0.036757697099647414,-0.03597005229123258,-0.08471045352714361,0.004330757018309355,0.009133959558742117,-0.08141699165547453
2022-05-21,0.009358811344898771,0.00216673562917425,0.03903922856407151,0.008060890522805784,0.03652097810937388,0.02187851170975372,0.03849972219884064,0.037154588478612395,0.038200524352161314,0.047530050757797114,0.021658860503272176,0.055644188473556316,0.034618197591062515,0.06058970545805908,0.01734257735356609,0.005988890012498048,0.004755328565612362,0.04763124101832792,0.005474147325523586,0.009718215656511346,0.06358681482454588,0.025208894886255804,0.009404723452210885,0.06338788801519632,0.06834615725376451,0.0029990688498213783,0.014346074057619061,0.06370740014987855,0.009983956226271172,0.004798281260945312,0.06458361158361214,0.04560658139842545,-0.013894131118220247,0.056079888787112356,-0.10913788852648319,0.058209493914484135,0.07943127199124599,0.07742214295585537,0.061895630359348676,0.07636186902929666,0.05904291001311159,0.04936065797393056,0.032148384139621844,0.09082625286426259
2022-05-28,-0.01266000087039434,-0.01606386329100292,0.025859234189141315,-0.024837467140827154,0.029893527537165784,0.007581131999387525,-0.010419085802066012,0.0012015628346676048,0.010576587205882934,0.0003654827556031743,-0.023061173448096828,-0.0058055660933602725,-0.009986483069301392,-0.013528971825056146,-0.0023151835983252207,-0.02989005398140813,-0.0015632939886359573,-0.01951866164263777,-0.017877690382167723,0.00024177967828369277,-0.003095724457628663,-0.018383097408330492,0.0332972125783327,-0.007487197721369754,-0.009426220621263129,-0.004322091506453407,-0.006405593108604286,-0.011431484735996087,-0.012432182449637268,-0.025946683200098068,-0.021182918799410946,0.0458549677002741,0.005141274277230296,-0.02044690980704704,-0.025706024895620266,-0.007929855380850863,0.011008659484607513,-0.01987592803214989,0.000837570931116027,-0.010445979080688552,-0.015858858893192187,-0.013625668647374809,-0.03184018081278986,-0.004954838781623119
2022-06-04,-0.013489536205559505,-0.015899832550106387,-0.05759156766924268,0.006381046330743976,0.011645455452538377,-0.029702775710148926,-0.07459361144323752,-0.10990770087611419,-0.04822497190647306,-0.09739495357861884,-0.03971899581854186,-0.09298382042123751,-0.06275583299398867,-0.14347198292940294,-0.019230251172823086,-0.02592021344546428,0.011292995579047648,-0.03515840325902241,-0.016754582909991694,-0.027446013344265753,-0.046336730183332675,-0.021474192352699643,0.029235419182990604,-0.04746054210334725,-0.058365763732162346,-0.006100844322615426,-0.001979169775355315,-0.05183964065030386,0.00034001806550702535,-0.0178928572410391,0.025904660841736996,0.007349654891538268,0.01922790488455723,-0.05921372008361628,0.06371019911102589,-0.05942089574327991,-0.008977560162436227,-0.06946368013108088,-0.050550161885860416,-0.06568690750517311,-0.02607532240357608,-0.04132666844177068,-0.03392285985433704,-0.05736621474521471
2022-06-11,-0.009126974974350102,-0.007550009853941837,-0.10779029164834698,-0.009587047441936166,-0.05368130307100612,-0.027680425579256172,-0.02901274157553449,-0.04187422101808164,-0.07676293976221707,-0.018261159816701202,-0.041443128344933355,-0.02415031695680556,-0.03882784981792235,-0.04361629809539135,-0.002571608790977691,-0.005034983039733412,-0.01891261967905755,-0.021112043607455527,-0.005275719801705209,-0.03720539928139433,-0.07542503540312648,-0.009911267913275651,-0.0070094590362773405,-0.0811460591639893,-0.05022964521136966,-0.002061323908358149,-0.010455708467023973,-0.06338311273059619,-0.019506938336593272,-0.014965576528742343,-0.22718937384244328,-0.07832446004224797,0.00430269458300633,-0.05458329544557465,0.055442408785399334,-0.08626598296791398,-0.1882234218473536,-0.05043618618617851,-0.0598816137730415,-0.050614831229326016,-0.04391450132218261,-0.09507158480714786,-0.045651554179261804,-0.05968180590587438
2022-06-18,0.007051088178978939,0.00815932448608134,-0.07110512372136821,-0.0503281122702176,-0.033721026226439965,0.024403672908435144,0.03657095330288785,0.03772251276588242,0.018441735547747803,0.010924522548167972,0.031016053039473114,0.04670359488206761,0.04030094144824624,-0.026126262471203462,0.005546354593496874,-0.0017320316007493168,-0.0069135963944621116,0.013280830857510195,0.009436411261084545,0.029473742992623963,0.05826422682895442,0.006013342082435134,0.05582082085022609,0.05314537842151398,0.07000910068061254,0.00315091342239287,-0.02380458394277886,0.06841160558599405,0.006169472398267239,0.004273500934639762,-0.10639330099521495,-0.025151678593334878,-0.006100834005241363,0.05996711667111971,-0.06448441144533189,0.020346901531801742,-0.02619373435617479,0.04457813975556479,0.037393788984419425,0.06845765992607644,0.05676280744062051,0.06186627204096143,0.074787024271085,0.07697449852443125
2022-06-25,0.01268504905432915,0.011916287194043274,-0.07655053524510187,-0.03685009761975337,-0.034150562581781084,-0.019876455123559934,-0.017878766625859802,-0.02435722033657353,0.0032367594049923652,-0.03833522242891753,-0.012178043387981318,-0.03299328461750786,-0.016260618053981702,-0.004790971163422161,-0.012056553952734065,-0.00028903731924323625,-0.010460714132577629,-0.014226589963178536,0.020451757218455543,-0.011584068062270737,-0.02124171394349688,0.009312129792612948,0.00035831904556163076,-0.015611130939023101,-0.04136371177592465,0.00386457773296188,-0.06347983684765254,-0.022922595962885144,-0.0023416139605053608,0.028550685030831878,-0.097614453124707,0.0049098114908468484,0.009672222984813753,0.0023688514338172065,-0.025406530873674484,-0.02418449905055827,0.024885878836426845,-0.009009564345201927,-0.0037585675997922866,-0.043721477683641936,0.01254717904282973,0.04829966912383877,0.00792094480053483,-0.04634073665593258
2022-07-02,-0.009074528896007824,-0.003760102670616043,0.010784879334294782,0.01982228582700841,-0.02649664386836843,0.006004344227519684,-0.004640509077801794,0.010846651514563871,-0.008555714052406915,-0.016637805112748455,0.012550531770954219,-0.01911217692593016,-0.013472677920166242,0.017213531371091887,-0.02466409246991426,-0.006378606940504236,-0.03642047973926532,0.016704689842198955,-0.015579903512519538,0.018072756319071324,0.024093331936399988,-0.004250533582293288,-0.005567977888781445,0.010686487100058572,0.04579280529141542,-0.003878369103084342,-0.02881077637810646,0.0193016053394832,-0.009546018661395617,-0.02710565161772308,0.063210620045528,-0.039078654143328895,0.0183686331274463,-0.007250121830577853,-0.02470375507130521,-0.014952065863654199,-0.02271408071631992,0.00625399954801564,-0.002158854056957185,0.04196100740939146,-0.004379920428369987,-0.02866015564288559,0.00814071838598426,0.044423600819315165
2022-07-09,0.010026040669080203,0.01083267933283492,-0.0901960085136621,-0.03647670766031696,-0.03911332547677192,-0.03709735644736406,-0.015353683449820016,-0.011795334572122203,-0.0411308316571932,-0.027754696679326916,-0.018032097161971895,-0.004410472567514321,-0.015377037677376573,-0.060238868067335694,-0.009609237785471257,-0.017606155779833415,-0.02047943454545977,0.008112513775483804,0.012338625234122474,0.0002487555294625653,-0.01433992535331917,0.013322660627228597,-0.0788576943858036,-0.007182999494548508,-0.011852619313466067,0.00012082240346092875,-0.03430870267809307,-0.009149845521524277,0.009731568704700471,0.031843026350717646,0.16417046292989215,-0.06306269697045937,0.010099303709737897,-0.0031544532876811864,-0.02067607992638654,-0.01351155598071585,-0.033828755600968215,-0.009395664440401028,-0.012246243711556824,-0.0036947265450545212,0.0005485973345984052,-0.0008595621376244441,-0.0041387954052243036,-0.010507866197247554
2022-07-16,0.010796872132491553,0.005967748365372372,0.03756147072853798,-0.01797225753210288,-0.007205860667980144,0.020243957782884753,0.03205397328457645,0.03176341176342555,0.04053780428231509,0.039604595255872,0.036110381662527925,0.03573592517606868,0.020450568624754074,0.004617053591295034,0.012580214669449537,0.01876886234319329,0.010385501880598036,0.018243405882644354,0.014205421480579853,0.022378782429120905,0.03641910639212206,0.015967600352329143,0.0009739804324921525,0.03928282986620451,0.03408539553097282,0.0035061287296660184,-0.0029129729028245736,0.025532740470856786,0.01136415287670214,0.020538474369686487,0.1548576259314066,0.010656348678687868,-0.01325448507404035,0.029202397582894914,-0.006520810029714875,0.04106612294023476,0.03664361164709259,0.030065802252174836,0.04072987193755926,0.035909153514842064,0.003558167782372497,-0.004741876150486353,-0.0028459515256334623,0.06618116210143027
2022-07-23,0.006845991945114953,0.013200800059723686,0.08733932700982538,0.04508247127721063,0.047852399760851316,0.013605482920510757,0.03593940706468948,0.044511916709873964,0.045778715230904383,0.028388979237238085,0.02616303317108102,0.047727243756899934,0.04195499966457578,0.10796753370034258,0.0005294559602075099,0.019135925023713297,0.021123474631049962,0.016765750965677284,0.00907408324036195,0.03723592426167862,0.042213781468299974,0.008587775770274126,-0.03305617083372426,0.047944691922555585,0.04363792752202586,0.0022906724947240695,0.08710868709958441,0.041885483066205154,0.019645171464401694,-0.009492610338118936,0.01124402576142333,0.046147973546555365,-0.006693634927320583,0.04601006336175116,-0.02172967325554279,0.04008627002672623,0.09728870862309033,0.028891397433580074,0.05579386850446876,0.04975433412289271,0.017469597383858223,0.06307013177566154,0.019601723022506755,0.05089584103520402
2022-07-30,-0.013154601382182302,-0.0023514917251778416,-0.03030033533910218,-0.010956379326531523,-0.04865616137417687,0.0024994824814077317,-0.010862135440433322,-0.015957980662324556,-0.015698900767120726,0.0012716042892116073,-0.015073047084537095,-0.0047029198174800176,-0.008773497997660175,0.024843876742705256,-0.004032085620456094,-0.012908979596712084,0.007225431020623401,-0.0019200597035097587,-0.015233921758490056,0.003041303246492135,0.01878109760681167,-0.01397051912792428,-0.0016111396782993222,-0.003626072412909976,0.019743222103777262,-0.007008258513512283,-0.019984506970072348,0.0035857466500875015,-0.026222374119297197,-0.008208780335185937,-0.03737758948504361,-0.08709293943318595,0.007395672189508842,-0.016608499056425034,0.026391704187042335,-0.013141309155682656,-0.0705240786751798,-0.0005934546652862611,0.005006376452589326,0.01922870437868403,0.0020115484192953607,0.0037792096772084546,-0.007200982782693084,0.0090479013199983
2022-08-06,0.005907572214118176,-0.0010044609638173224,0.08486804149591953,0.0339683807848366,0.0478898077683366,0.02441255589005955,0.02656294340700138,0.03813751726695755,0.04169613115720005,0.02468222743047975,0.030623767942465508,0.024523921259350878,0.02035288950005665,0.07259412440719995,0.007942230996612662,0.011768214690627374,0.015488374936906952,0.015362088963130353,0.0025231160342024887,0.020805137924801036,0.04889016503867277,0.013147777826003869,0.007430592114297011,0.04373685605604247,0.02649870809982019,0.0019081139620668991,0.044807503348045626,0.03243331640137378,0.012583151007188629,-0.0061148303384994315,0.09309850195747098,0.04696470945052813,-0.008810597795764867,0.044116664029691166,0.025259632158808575,0.05069663553724196,0.07116161673592589,0.05402047752111242,0.037971471641071265,0.024125166838212114,0.01158875841690257,0.03299411095788733,0.016373377763846248,0.033514151362213966
